[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [Stability] Initializing stability systems
[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [SessionStability] Starting health monitoring
[2026-06-12T12:53:46.274Z] [INFO] | Source: infoLog: [Stability] Stability systems initialized
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: [AutoRecovery] Starting monitoring
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: Stability systems initialized successfully
[2026-06-12T12:53:46.276Z] [INFO] | Source: infoLog: [UpdateManager] Initializing Claude update manager
[2026-06-12T12:53:55.785Z] [INFO] | Source: infoLog: Claude update manager initialized
[2026-06-12T12:54:08.513Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.513Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.514Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.514Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.515Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.515Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.515Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.516Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.517Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.517Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.518Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.518Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.519Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.519Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.519Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.520Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.520Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.521Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.521Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.522Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.522Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.523Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.523Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.524Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.524Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.524Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.525Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.525Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.526Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.526Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.527Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.527Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.528Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.528Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.529Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.529Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.529Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.530Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.530Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.531Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.531Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.532Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.532Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.533Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.534Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.534Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.534Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.535Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.535Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.536Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.536Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.537Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.537Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.537Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.538Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.538Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.539Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.539Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.540Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.540Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.541Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.541Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.542Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.542Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.542Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.543Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.543Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.544Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.544Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.544Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.545Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.545Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.546Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.546Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.546Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.547Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.547Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.548Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.548Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.549Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.549Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.550Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.550Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.551Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.551Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.551Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.552Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.552Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.552Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.553Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.553Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.553Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.553Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.554Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.554Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.555Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.555Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.555Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.556Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.556Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.557Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.557Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.557Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.558Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.558Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.559Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.559Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.559Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.560Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.560Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.561Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.561Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.562Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.562Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.562Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.563Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.563Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.563Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.564Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.564Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.564Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.564Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.565Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.565Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.566Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.566Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.567Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.567Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.567Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.568Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.568Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.569Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.569Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.569Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.570Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.570Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.571Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.571Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.572Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.572Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.572Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.573Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.573Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.574Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.574Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.575Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.575Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
